seed,left,right,comparison,role,view,target,audit_budget,scope,historical_scope,historical_actual_audit_budget,split,left_loss,right_loss,left_minus_right,signed_gain_left_minus_right,causal_replacement
0,P_I,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,expanded_independent,primary,360,development_evaluation_person_weighted,1.2383461165235043,1.2151369873816082,0.0232091291418961,-0.0232091291418961,False
0,P_I,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,expanded_catchup,primary,360,development_evaluation_person_weighted,1.228733212338616,1.2151369873816082,0.013596224957007852,-0.013596224957007852,False
0,P_Iplus,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,standard_independent,primary,360,development_evaluation_person_weighted,1.2426204994572505,1.2151369873816082,0.027483512075642258,-0.027483512075642258,False
0,P_Iplus,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,expanded_independent,primary,360,development_evaluation_person_weighted,1.2426204994572505,1.2151369873816082,0.027483512075642258,-0.027483512075642258,False
0,P_Iplus,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,expanded_catchup,primary,360,development_evaluation_person_weighted,1.2318827496060263,1.2151369873816082,0.016745762224418037,-0.016745762224418037,False
0,P_J,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,standard_independent,primary,360,development_evaluation_person_weighted,1.2409780771654317,1.2151369873816082,0.02584108978382349,-0.02584108978382349,False
0,P_J,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,expanded_independent,primary,360,development_evaluation_person_weighted,1.2409780771654317,1.2151369873816082,0.02584108978382349,-0.02584108978382349,False
0,P_J,E_K_D,contextual_learned_minus_historical,audit,AB,RAC1P,360,expanded_catchup,primary,360,development_evaluation_person_weighted,1.2307753173824547,1.2151369873816082,0.015638330000846468,-0.015638330000846468,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation,0.520679387988982,0.5237735433097024,-0.0030941553207204375,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation,0.5220567780530266,0.5237735433097024,-0.0017167652566757452,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation,0.5229334871134823,0.5237735433097024,-0.0008400561962200737,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation,0.5373848964730914,0.5237735433097024,0.013611353163389017,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation,0.5377366371918788,0.5237735433097024,0.013963093882176425,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation,0.5374408345574962,0.5237735433097024,0.013667291247793867,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation,0.5017754946639117,0.515817946442879,-0.014042451778967346,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation,0.5080808709937343,0.515817946442879,-0.007737075449144704,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation,0.5075893467196635,0.515817946442879,-0.008228599723215546,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation,0.5266974462537111,0.515817946442879,0.010879499810832027,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation,0.5267682977482105,0.515817946442879,0.010950351305331507,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation,0.527309296696386,0.515817946442879,0.011491350253507004,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation_person_weighted,0.48792615809596157,0.4918307579752988,-0.0039045998793372227,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation_person_weighted,0.49202227976785534,0.4918307579752988,0.00019152179255654822,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation_person_weighted,0.48986945472228827,0.4918307579752988,-0.0019613032530105268,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation_person_weighted,0.5055822583473899,0.4918307579752988,0.013751500372091108,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation_person_weighted,0.5059584965282968,0.4918307579752988,0.014127738552998037,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,validation_person_weighted,0.5059091962320573,0.4918307579752988,0.01407843825675853,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation_person_weighted,0.4850795214559155,0.4978517838921929,-0.012772262436277437,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation_person_weighted,0.49274396440286516,0.4978517838921929,-0.005107819489327758,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation_person_weighted,0.49086276125578193,0.4978517838921929,-0.006989022636410991,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation_person_weighted,0.5105294887901104,0.4978517838921929,0.012677704897917474,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation_person_weighted,0.5106329156529795,0.4978517838921929,0.012781131760786602,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,same_residence,,utility,primary,,development_evaluation_person_weighted,0.5107300001520378,0.4978517838921929,0.012878216259844921,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation,0.6901294561054672,0.6764024211114908,0.013727034993976317,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation,0.6913028948926349,0.6764024211114908,0.014900473781144008,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation,0.6894443808000996,0.6764024211114908,0.013041959688608773,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation,0.6924657449168915,0.6764024211114908,0.016063323805400653,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation,0.6926233749403106,0.6764024211114908,0.016220953828819717,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation,0.6926521834229072,0.6764024211114908,0.016249762311416394,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation,0.6909975627067607,0.6900143925538141,0.0009831701529465775,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation,0.6909495394855008,0.6900143925538141,0.0009351469316866146,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation,0.6942542194796721,0.6900143925538141,0.0042398269258580035,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation,0.6937171559856108,0.6900143925538141,0.003702763431796652,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation,0.6940738569436312,0.6900143925538141,0.00405946438981708,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation,0.6934799427702049,0.6900143925538141,0.0034655502163907226,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation_person_weighted,0.689137618241906,0.6729021094965443,0.016235508745361726,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation_person_weighted,0.6889382372605197,0.6729021094965443,0.01603612776397545,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation_person_weighted,0.6889022044364586,0.6729021094965443,0.016000094939914278,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation_person_weighted,0.693339972240417,0.6729021094965443,0.020437862743872715,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation_person_weighted,0.6935209988579668,0.6729021094965443,0.020618889361422532,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,validation_person_weighted,0.693496195881899,0.6729021094965443,0.02059408638535476,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation_person_weighted,0.6903320699047537,0.6883836352119128,0.0019484346928408947,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation_person_weighted,0.6905277435237771,0.6883836352119128,0.00214410831186429,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation_person_weighted,0.6920845104716284,0.6883836352119128,0.0037008752597156302,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation_person_weighted,0.6933203878709963,0.6883836352119128,0.004936752659083443,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation_person_weighted,0.6935871732469152,0.6883836352119128,0.005203538035002397,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,commute_over20,,utility,primary,,development_evaluation_person_weighted,0.6931761793158705,0.6883836352119128,0.0047925441039576855,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation,0.28397711961169453,0.3006572660494829,-0.016680146437788368,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation,0.2876353335449407,0.3006572660494829,-0.0130219325045422,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation,0.2893970621283431,0.3006572660494829,-0.0112602039211398,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation,0.2961259961311967,0.3006572660494829,-0.004531269918286174,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation,0.2973291551535828,0.3006572660494829,-0.0033281108959000716,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation,0.29578984226679444,0.3006572660494829,-0.0048674237826884514,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation,0.3003243993134563,0.29833439756727653,0.001990001746179748,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation,0.30383222844361696,0.29833439756727653,0.005497830876340426,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation,0.30306974405462644,0.29833439756727653,0.004735346487349912,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation,0.30232848079361974,0.29833439756727653,0.0039940832263432036,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation,0.30341165360013045,0.29833439756727653,0.005077256032853916,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation,0.30343833124375674,0.29833439756727653,0.00510393367648021,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation_person_weighted,0.2675817898877348,0.28668945457074596,-0.019107664683011172,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation_person_weighted,0.2705262722082317,0.28668945457074596,-0.01616318236251424,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation_person_weighted,0.2723949988460702,0.28668945457074596,-0.014294455724675748,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation_person_weighted,0.28031676080150697,0.28668945457074596,-0.006372693769238991,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation_person_weighted,0.28224120873138864,0.28668945457074596,-0.004448245839357323,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,validation_person_weighted,0.28028822950935955,0.28668945457074596,-0.006401225061386406,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation_person_weighted,0.3064348890639012,0.3102397531911583,-0.0038048641272571126,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation_person_weighted,0.3105056780499811,0.3102397531911583,0.0002659248588227636,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation_person_weighted,0.3097735410326714,0.3102397531911583,-0.00046621215848691167,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation_person_weighted,0.3107969633732895,0.3102397531911583,0.0005572101821311737,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation_person_weighted,0.31207927687445525,0.3102397531911583,0.0018395236832969286,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,income_binary,,utility,primary,,development_evaluation_person_weighted,0.31194980534319294,0.3102397531911583,0.0017100521520346246,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation,0.2987070711756241,0.3139331840819681,-0.015226112906343958,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation,0.30277789107999437,0.3139331840819681,-0.01115529300197371,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation,0.30291954532688464,0.3139331840819681,-0.011013638755083432,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation,0.3168978714098382,0.3139331840819681,0.0029646873278701413,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation,0.31778906434325777,0.3139331840819681,0.0038558802612896903,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation,0.3178572255810814,0.3139331840819681,0.003924041499113351,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation,0.2690470857898677,0.28828257647591493,-0.01923549068604724,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation,0.27228204716316357,0.28828257647591493,-0.016000529312751366,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation,0.27127634738663853,0.28828257647591493,-0.017006229089276403,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation,0.28434388526478377,0.28828257647591493,-0.003938691211131162,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation,0.28474265749554545,0.28828257647591493,-0.003539918980369483,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation,0.2849654238671028,0.28828257647591493,-0.0033171526088121572,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation_person_weighted,0.2942270058833493,0.30707826537848326,-0.012851259495133938,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation_person_weighted,0.2961034427196629,0.30707826537848326,-0.010974822658820382,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation_person_weighted,0.296574038296784,0.30707826537848326,-0.010504227081699236,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation_person_weighted,0.3080814000812717,0.30707826537848326,0.0010031347027884552,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation_person_weighted,0.30924429211022003,0.30707826537848326,0.00216602673173677,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,validation_person_weighted,0.308922665514865,0.30707826537848326,0.001844400136381763,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation_person_weighted,0.2517659807194758,0.2709568130246034,-0.01919083230512758,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation_person_weighted,0.25520558340117977,0.2709568130246034,-0.015751229623423624,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation_person_weighted,0.2544693205492963,0.2709568130246034,-0.01648749247530712,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation_person_weighted,0.2674557537174526,0.2709568130246034,-0.003501059307150778,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation_person_weighted,0.267669787181817,0.2709568130246034,-0.003287025842786395,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,A,civilian_at_work,,utility,primary,,development_evaluation_person_weighted,0.2678124251331218,0.2709568130246034,-0.0031443878914815815,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation,0.49608315451000745,0.48700759589275766,0.00907555861724979,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation,0.4888424240055567,0.48700759589275766,0.0018348281127990584,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation,0.49705736466410877,0.48700759589275766,0.010049768771351109,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation,0.49747592874691404,0.48700759589275766,0.010468332854156381,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation,0.4985308731028793,0.48700759589275766,0.01152327721012164,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation,0.49767737595597183,0.48700759589275766,0.010669780063214174,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation,0.5266273658827885,0.5100455040248397,0.016581861857948743,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation,0.521409544190562,0.5100455040248397,0.011364040165722233,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation,0.5228610527590685,0.5100455040248397,0.012815548734228743,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation,0.5233402218397585,0.5100455040248397,0.013294717814918755,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation,0.5241206870963733,0.5100455040248397,0.014075183071533548,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation,0.5238711705868833,0.5100455040248397,0.013825666562043537,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation_person_weighted,0.5151558118463687,0.5031745555836996,0.011981256262669104,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation_person_weighted,0.5063284365575366,0.5031745555836996,0.0031538809738369533,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation_person_weighted,0.5131437851029188,0.5031745555836996,0.009969229519219192,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation_person_weighted,0.5150807419485426,0.5031745555836996,0.011906186364842974,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation_person_weighted,0.5156620126580914,0.5031745555836996,0.012487457074391806,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,validation_person_weighted,0.5148834064859222,0.5031745555836996,0.011708850902222623,,False
0,F_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation_person_weighted,0.5330015652759237,0.5174905440531061,0.015511021222817556,,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation_person_weighted,0.5324154879289307,0.5174905440531061,0.014924943875824548,,False
0,F_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation_person_weighted,0.533221486138446,0.5174905440531061,0.015730942085339872,,False
0,P_I,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation_person_weighted,0.5324552374769616,0.5174905440531061,0.014964693423855424,,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation_person_weighted,0.5336458676292312,0.5174905440531061,0.016155323576125036,,False
0,P_J,S_F_C,contextual_learned_minus_historical,utility,B,public_coverage,,utility,primary,,development_evaluation_person_weighted,0.5333493291708836,0.5174905440531061,0.015858785117777496,,False
0,F_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,validation,0.665453479393302,0.6621930496740007,0.0032604297193012943,-0.0032604297193012943,False
0,F_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,validation,0.665453479393302,0.6621930496740007,0.0032604297193012943,-0.0032604297193012943,False
0,F_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,validation,0.6635229331818594,0.6621930496740007,0.0013298835078586757,-0.0013298835078586757,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,validation,0.6749465382342843,0.6621930496740007,0.012753488560283577,-0.012753488560283577,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,validation,0.6749465382342843,0.6621930496740007,0.012753488560283577,-0.012753488560283577,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,validation,0.6700810071479091,0.6621930496740007,0.007887957473908358,-0.007887957473908358,False
0,F_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,validation,0.6798974571686485,0.6621930496740007,0.017704407494647745,-0.017704407494647745,False
0,F_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,validation,0.6798974571686485,0.6621930496740007,0.017704407494647745,-0.017704407494647745,False
0,F_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,validation,0.6789996713916658,0.6621930496740007,0.016806621717665116,-0.016806621717665116,False
0,P_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,validation,0.6857579593600724,0.6621930496740007,0.023564909686071722,-0.023564909686071722,False
0,P_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,validation,0.6857579593600724,0.6621930496740007,0.023564909686071722,-0.023564909686071722,False
0,P_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,validation,0.6857579593600724,0.6621930496740007,0.023564909686071722,-0.023564909686071722,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,validation,0.6860125733795417,0.6621930496740007,0.023819523705540968,-0.023819523705540968,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,validation,0.6860125733795417,0.6621930496740007,0.023819523705540968,-0.023819523705540968,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,validation,0.6860125733795417,0.6621930496740007,0.023819523705540968,-0.023819523705540968,False
0,P_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,validation,0.6863713794274886,0.6621930496740007,0.02417832975348788,-0.02417832975348788,False
0,P_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,validation,0.6863713794274886,0.6621930496740007,0.02417832975348788,-0.02417832975348788,False
0,P_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,validation,0.6863713794274886,0.6621930496740007,0.02417832975348788,-0.02417832975348788,False
0,F_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,development_evaluation,0.6762687595639445,0.6704934090078273,0.00577535055611722,-0.00577535055611722,False
0,F_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,development_evaluation,0.6762687595639445,0.6704934090078273,0.00577535055611722,-0.00577535055611722,False
0,F_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,development_evaluation,0.6754537767528169,0.6704934090078273,0.004960367744989647,-0.004960367744989647,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,development_evaluation,0.6862932636005423,0.6704934090078273,0.015799854592715046,-0.015799854592715046,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,development_evaluation,0.6862932636005423,0.6704934090078273,0.015799854592715046,-0.015799854592715046,False
0,F_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,development_evaluation,0.6816521735733747,0.6704934090078273,0.01115876456554743,-0.01115876456554743,False
0,F_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,development_evaluation,0.687606711258814,0.6704934090078273,0.01711330225098673,-0.01711330225098673,False
0,F_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,development_evaluation,0.687606711258814,0.6704934090078273,0.01711330225098673,-0.01711330225098673,False
0,F_J,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,development_evaluation,0.6894952809550713,0.6704934090078273,0.01900187194724401,-0.01900187194724401,False
0,P_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,development_evaluation,0.6882986883686839,0.6704934090078273,0.01780527936085663,-0.01780527936085663,False
0,P_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,development_evaluation,0.6882986883686839,0.6704934090078273,0.01780527936085663,-0.01780527936085663,False
0,P_I,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_catchup,primary,120,development_evaluation,0.6882986883686839,0.6704934090078273,0.01780527936085663,-0.01780527936085663,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,standard_independent,primary,120,development_evaluation,0.6895959537192617,0.6704934090078273,0.019102544711434466,-0.019102544711434466,False
0,P_Iplus,S_F_C,contextual_learned_minus_historical,audit,AB,SEX,120,expanded_independent,primary,120,development_evaluation,0.6895959537192617,0.6704934090078273,0.019102544711434466,-0.019102544711434466,False
